DATE,TX,Q_TX,TN,Q_TN,TG,Q_TG,SS,Q_SS,SD,Q_SD,RR,Q_RR,QQ,Q_QQ,PP,Q_PP,HU,Q_HU,CC,Q_CC
20190101,64.0,1,48.0,0,78.0,1,5.0,0,0.0,0,0.0,0,19.0,0,10357.0,0,77.0,0,7.0,0
20190102,55.0,0,37.0,0,50.0,0,0.0,0,0.0,0,0.0,0,13.0,0,10431.0,0,71.0,0,7.0,0
20190103,46.0,1,43.0,0,49.0,1,0.0,0,0.0,0,0.0,0,13.0,0,10432.0,0,65.0,0,8.0,0
20190104,64.0,0,14.0,0,30.0,0,47.0,0,0.0,0,0.0,0,43.0,0,10423.0,0,73.0,0,5.0,0
20190105,100.0,0,16.0,0,40.0,0,0.0,0,0.0,0,0.0,0,13.0,0,10392.0,0,77.0,0,8.0,0
20190106,111.0,0,42.0,0,71.0,0,2.0,0,0.0,0,0.0,0,16.0,0,10368.0,0,80.0,0,8.0,0
20190107,93.0,0,60.0,0,86.0,0,0.0,0,0.0,0,0.0,0,13.0,0,10323.0,0,84.0,0,8.0,0
20190108,59.0,1,61.0,1,77.0,1,51.0,0,0.0,0,0.0,0,46.0,0,10281.0,0,71.0,0,1.0,0
20190109,73.0,0,19.0,0,39.0,0,31.0,0,0.0,0,0.0,0,37.0,0,10297.0,0,77.0,0,3.0,0
20190110,91.0,0,2.0,0,38.0,0,0.0,0,0.0,0,0.0,0,14.0,0,10306.0,0,87.0,0,7.0,0
20190111,110.0,0,16.0,0,53.0,0,2.0,0,0.0,0,0.0,0,17.0,0,10302.0,0,83.0,0,7.0,0
20190112,117.0,0,64.0,0,87.0,0,0.0,0,0.0,0,0.0,0,14.0,0,10232.0,0,79.0,0,8.0,0
20190113,98.0,1,86.0,0,102.0,1,1.0,0,0.0,0,0.0,0,16.0,0,10144.0,0,76.0,0,8.0,0
20190114,97.0,0,74.0,0,86.0,0,18.0,0,0.0,0,0.0,0,31.0,0,10203.0,0,68.0,0,6.0,0
20190115,99.0,0,14.0,0,55.0,0,1.0,0,0.0,0,2.0,0,17.0,0,10194.0,0,82.0,0,6.0,0
20190116,51.0,1,62.0,1,81.0,1,0.0,0,0.0,0,52.0,0,15.0,0,10059.0,0,92.0,0,7.0,0
20190117,71.0,0,21.0,0,36.0,0,61.0,0,0.0,0,0.0,0,56.0,0,10113.0,0,76.0,0,4.0,0
20190118,55.0,0,-14.0,0,29.0,0,8.0,0,0.0,0,0.0,0,25.0,0,10163.0,0,75.0,0,7.0,0
20190119,57.0,0,6.0,0,30.0,0,0.0,0,0.0,0,0.0,0,16.0,0,10098.0,0,85.0,0,8.0,0
20190120,64.0,0,-14.0,0,21.0,0,57.0,0,0.0,0,0.0,0,56.0,0,10179.0,0,80.0,0,2.0,0
20190121,66.0,0,-22.0,0,21.0,0,3.0,0,0.0,0,54.0,0,21.0,0,10212.0,0,84.0,0,7.0,0
20190122,34.0,1,10.0,0,38.0,1,40.0,0,0.0,0,48.0,0,48.0,0,10021.0,0,89.0,0,5.0,0
20190123,54.0,0,-1.0,0,16.0,0,16.0,0,0.0,0,2.0,0,33.0,0,10027.0,0,89.0,0,6.0,0
20190124,124.0,0,-28.0,0,13.0,0,0.0,0,0.0,0,10.0,0,17.0,0,10117.0,0,91.0,0,8.0,0
20190125,108.0,0,-2.0,0,61.0,0,28.0,0,0.0,0,0.0,0,43.0,0,10140.0,0,90.0,0,6.0,0
20190126,67.0,1,47.0,0,78.0,1,3.0,0,0.0,0,58.0,0,23.0,0,10025.0,0,87.0,0,7.0,0
20190127,60.0,0,37.0,0,52.0,0,19.0,0,0.0,0,10.0,0,38.0,0,9919.0,0,75.0,0,6.0,0
20190128,65.0,0,13.0,0,36.0,0,70.0,0,0.0,0,0.0,0,69.0,0,10059.0,0,66.0,0,0.0,0
20190129,62.0,0,-26.0,0,19.0,0,4.0,0,0.0,0,50.0,0,25.0,0,10014.0,0,82.0,0,7.0,0
20190130,44.0,0,-17.0,0,22.0,0,63.0,0,0.0,0,0.0,0,68.0,0,9957.0,0,84.0,0,2.0,0
20190131,26.0,0,-52.0,0,-4.0,0,34.0,0,0.0,0,46.0,0,51.0,0,9914.0,0,85.0,0,4.0,0
20190201,52.0,0,-28.0,0,-1.0,0,0.0,0,2.0,0,52.0,0,19.0,0,9878.0,0,93.0,0,8.0,0
20190202,74.0,0,5.0,0,29.0,0,57.0,0,0.0,0,0.0,0,67.0,0,10069.0,0,79.0,0,6.0,0
20190203,97.0,0,-28.0,0,23.0,0,70.0,0,0.0,0,50.0,0,76.0,0,10230.0,0,75.0,0,2.0,0
20190204,95.0,0,-12.0,0,42.0,0,0.0,0,0.0,0,2.0,0,20.0,0,10185.0,0,92.0,0,7.0,0
20190205,115.0,0,50.0,0,72.0,0,0.0,0,0.0,0,42.0,0,21.0,0,10231.0,0,96.0,0,8.0,0
20190206,105.0,0,57.0,0,86.0,0,7.0,0,0.0,0,40.0,0,32.0,0,10163.0,0,91.0,0,7.0,0
20190207,111.0,0,61.0,0,83.0,0,53.0,0,0.0,0,12.0,0,70.0,0,10061.0,0,75.0,0,6.0,0
20190208,108.0,0,64.0,0,88.0,0,0.0,0,0.0,0,70.0,0,22.0,0,9991.0,0,88.0,0,7.0,0
20190209,80.0,1,65.0,0,87.0,1,37.0,0,0.0,0,20.0,0,61.0,0,10004.0,0,72.0,0,4.0,0
20190210,92.0,0,57.0,0,68.0,0,9.0,0,0.0,0,10.0,0,37.0,0,9978.0,0,85.0,0,6.0,0
20190211,123.0,0,18.0,0,55.0,0,42.0,0,0.0,0,0.0,0,66.0,0,10234.0,0,76.0,0,4.0,0
20190212,129.0,0,15.0,0,69.0,0,26.0,0,0.0,0,0.0,0,54.0,0,10332.0,0,83.0,0,5.0,0
20190213,139.0,0,48.0,0,88.0,0,27.0,0,0.0,0,0.0,0,56.0,0,10331.0,0,85.0,0,4.0,0
20190214,144.0,0,4.0,0,72.0,0,84.0,0,0.0,0,2.0,0,98.0,0,10319.0,0,79.0,0,1.0,0
20190215,119.0,0,10.0,0,77.0,0,84.0,0,0.0,0,0.0,0,99.0,0,10270.0,0,78.0,0,0.0,0
20190216,151.0,0,31.0,0,75.0,0,0.0,0,0.0,0,0.0,0,25.0,0,10227.0,0,93.0,0,6.0,0
20190217,97.0,0,37.0,0,94.0,0,58.0,0,0.0,0,0.0,0,84.0,0,10160.0,0,84.0,0,3.0,0
20190218,125.0,0,72.0,0,84.0,0,0.0,0,0.0,0,28.0,0,26.0,0,10154.0,0,90.0,0,6.0,0
20190219,133.0,0,19.0,0,72.0,0,53.0,0,0.0,0,0.0,0,83.0,0,10186.0,0,81.0,0,4.0,0
20190220,153.0,0,55.0,0,94.0,0,38.0,0,0.0,0,0.0,0,72.0,0,10200.0,0,80.0,0,6.0,0
20190221,153.0,0,62.0,0,108.0,0,54.0,0,0.0,0,0.0,0,86.0,0,10264.0,0,83.0,0,4.0,0
20190222,167.0,0,60.0,0,107.0,0,59.0,0,0.0,0,0.0,0,91.0,0,10345.0,0,84.0,0,5.0,0
20190223,168.0,0,63.0,0,115.0,0,63.0,0,0.0,0,0.0,0,96.0,0,10338.0,0,82.0,0,0.0,0
20190224,194.0,0,28.0,0,98.0,0,91.0,0,0.0,0,0.0,0,118.0,0,10355.0,0,73.0,0,0.0,0
20190225,201.0,0,12.0,0,103.0,0,95.0,0,0.0,0,0.0,0,122.0,0,10362.0,0,62.0,0,0.0,0
20190226,192.0,0,20.0,0,111.0,0,96.0,0,0.0,0,0.0,0,124.0,0,10324.0,0,62.0,0,0.0,0
20190227,131.0,0,24.0,0,108.0,0,92.0,0,0.0,0,0.0,0,123.0,0,10248.0,0,73.0,0,0.0,0
20190228,112.0,0,47.0,0,89.0,0,7.0,0,0.0,0,14.0,0,46.0,0,10159.0,0,89.0,0,6.0,0
20190301,151.0,0,83.0,0,98.0,0,1.0,0,0.0,0,0.0,0,39.0,0,10181.0,0,81.0,0,7.0,0
20190302,127.0,0,75.0,0,113.0,0,23.0,0,0.0,0,26.0,0,74.0,0,10101.0,0,84.0,0,7.0,0
20190303,107.0,1,90.0,0,108.0,1,0.0,0,0.0,0,50.0,0,36.0,0,9983.0,0,87.0,0,7.0,0
20190304,122.0,0,38.0,0,72.0,0,34.0,0,0.0,0,6.0,0,89.0,0,9944.0,0,79.0,0,6.0,0
20190305,126.0,0,31.0,0,77.0,0,56.0,0,0.0,0,50.0,0,113.0,0,10024.0,0,77.0,0,5.0,0
20190306,125.0,0,70.0,0,98.0,0,0.0,0,0.0,0,4.0,0,38.0,0,9897.0,0,87.0,0,8.0,0
20190307,106.0,0,55.0,0,90.0,0,40.0,0,0.0,0,2.0,0,99.0,0,9927.0,0,75.0,0,6.0,0
20190308,136.0,0,28.0,0,67.0,0,34.0,0,0.0,0,12.0,0,94.0,0,10099.0,0,81.0,0,4.0,0
20190309,108.0,0,69.0,0,102.0,0,34.0,0,0.0,0,82.0,0,95.0,0,10123.0,0,70.0,0,6.0,0
20190310,114.0,0,53.0,0,81.0,0,60.0,0,0.0,0,30.0,0,125.0,0,10091.0,0,75.0,0,6.0,0
20190311,98.0,0,20.0,0,67.0,0,83.0,0,0.0,0,6.0,0,149.0,0,10229.0,0,61.0,0,3.0,0
20190312,120.0,0,59.0,0,78.0,0,15.0,0,0.0,0,78.0,0,73.0,0,10070.0,0,85.0,0,6.0,0
20190313,149.0,0,40.0,0,80.0,0,26.0,0,0.0,0,42.0,0,90.0,0,10080.0,0,64.0,0,7.0,0
20190314,147.0,0,70.0,0,109.0,0,40.0,0,0.0,0,46.0,0,109.0,0,10061.0,0,74.0,0,6.0,0
20190315,125.0,0,91.0,0,119.0,0,12.0,0,0.0,0,0.0,0,71.0,0,10072.0,0,82.0,0,8.0,0
20190316,104.0,1,103.0,0,114.0,1,0.0,0,0.0,0,44.0,0,44.0,0,10025.0,0,80.0,0,8.0,0
20190317,116.0,0,38.0,0,71.0,0,63.0,0,0.0,0,18.0,0,139.0,0,10053.0,0,75.0,0,4.0,0
20190318,130.0,0,34.0,0,75.0,0,38.0,0,0.0,0,0.0,0,111.0,0,10205.0,0,75.0,0,6.0,0
20190319,130.0,0,62.0,0,96.0,0,5.0,0,0.0,0,0.0,0,61.0,0,10273.0,0,85.0,0,8.0,0
20190320,146.0,0,82.0,0,106.0,0,0.0,0,0.0,0,0.0,0,46.0,0,10323.0,0,82.0,0,8.0,0
20190321,110.0,1,88.0,0,117.0,1,1.0,0,0.0,0,0.0,0,52.0,0,10330.0,0,81.0,0,8.0,0
20190322,139.0,0,89.0,0,99.0,0,0.0,0,0.0,0,0.0,0,48.0,0,10288.0,0,81.0,0,8.0,0
20190323,149.0,0,71.0,0,105.0,0,16.0,0,0.0,0,0.0,0,85.0,0,10314.0,0,70.0,0,6.0,0
20190324,131.0,0,33.0,0,91.0,0,106.0,0,0.0,0,0.0,0,195.0,0,10306.0,0,64.0,0,2.0,0
20190325,147.0,0,52.0,0,92.0,0,111.0,0,0.0,0,0.0,0,202.0,0,10318.0,0,59.0,0,2.0,0
20190326,134.0,0,15.0,0,81.0,0,81.0,0,0.0,0,0.0,0,173.0,0,10342.0,0,66.0,0,2.0,0
20190327,161.0,0,46.0,0,90.0,0,24.0,0,0.0,0,0.0,0,102.0,0,10352.0,0,63.0,0,6.0,0
20190328,176.0,0,71.0,0,116.0,0,53.0,0,0.0,0,0.0,0,144.0,0,10357.0,0,64.0,0,5.0,0
20190329,191.0,0,27.0,0,102.0,0,114.0,0,0.0,0,0.0,0,213.0,0,10290.0,0,63.0,0,0.0,0
20190330,131.0,0,47.0,0,119.0,0,82.0,0,0.0,0,0.0,0,181.0,0,10213.0,0,66.0,0,3.0,0
20190331,145.0,0,82.0,0,107.0,0,38.0,0,0.0,0,0.0,0,128.0,0,10246.0,0,70.0,0,4.0,0
20190401,98.0,0,39.0,0,92.0,0,114.0,0,0.0,0,0.0,0,219.0,0,10198.0,0,70.0,0,2.0,0
20190402,109.0,0,34.0,0,66.0,0,21.0,0,0.0,0,44.0,0,104.0,0,10044.0,0,86.0,0,5.0,0
20190403,103.0,0,9.0,0,59.0,0,42.0,0,0.0,0,8.0,0,137.0,0,9988.0,0,79.0,0,5.0,0
20190404,143.0,0,11.0,0,57.0,0,16.0,0,0.0,0,14.0,0,97.0,0,9951.0,0,80.0,0,7.0,0
20190405,116.0,0,54.0,0,98.0,0,28.0,0,0.0,0,0.0,0,118.0,0,10019.0,0,64.0,0,6.0,0
20190406,117.0,0,63.0,0,89.0,0,5.0,0,0.0,0,0.0,0,75.0,0,10054.0,0,81.0,0,6.0,0
20190407,127.0,0,61.0,0,89.0,0,0.0,0,0.0,0,2.0,0,58.0,0,10083.0,0,88.0,0,7.0,0
20190408,117.0,0,75.0,0,101.0,0,2.0,0,0.0,0,28.0,0,68.0,0,10110.0,0,87.0,0,8.0,0
20190409,131.0,0,82.0,0,99.0,0,0.0,0,0.0,0,18.0,0,59.0,0,10141.0,0,86.0,0,7.0,0
20190410,126.0,0,46.0,0,88.0,0,118.0,0,0.0,0,0.0,0,240.0,0,10189.0,0,63.0,0,3.0,0
20190411,107.0,0,11.0,0,68.0,0,125.0,0,0.0,0,0.0,0,249.0,0,10257.0,0,62.0,0,1.0,0
20190412,99.0,0,13.0,0,60.0,0,36.0,0,0.0,0,0.0,0,139.0,0,10269.0,0,61.0,0,5.0,0
20190413,114.0,0,6.0,0,52.0,0,66.0,0,0.0,0,0.0,0,182.0,0,10273.0,0,68.0,0,3.0,0
20190414,153.0,0,-3.0,0,55.0,0,80.0,0,0.0,0,0.0,0,202.0,0,10254.0,0,65.0,0,3.0,0
20190415,164.0,0,42.0,0,98.0,0,110.0,0,0.0,0,0.0,0,239.0,0,10198.0,0,64.0,0,4.0,0
20190416,192.0,0,69.0,0,117.0,0,14.0,0,0.0,0,0.0,0,103.0,0,10152.0,0,76.0,0,7.0,0
20190417,218.0,0,67.0,0,129.0,0,96.0,0,0.0,0,0.0,0,226.0,0,10189.0,0,72.0,0,2.0,0
20190418,240.0,0,78.0,0,148.0,0,110.0,0,0.0,0,0.0,0,244.0,0,10230.0,0,65.0,0,7.0,0
20190419,247.0,0,87.0,0,164.0,0,123.0,0,0.0,0,0.0,0,261.0,0,10282.0,0,52.0,0,0.0,0
20190420,246.0,0,82.0,0,164.0,0,129.0,0,0.0,0,0.0,0,269.0,0,10294.0,0,53.0,0,0.0,0
20190421,250.0,0,77.0,0,161.0,0,128.0,0,0.0,0,0.0,0,270.0,0,10200.0,0,50.0,0,0.0,0
20190422,219.0,0,85.0,0,168.0,0,75.0,0,0.0,0,0.0,0,206.0,0,10059.0,0,49.0,0,4.0,0
20190423,183.0,0,128.0,0,174.0,0,15.0,0,0.0,0,0.0,0,111.0,0,9971.0,0,57.0,0,4.0,0
20190424,173.0,0,101.0,0,142.0,0,23.0,0,0.0,0,6.0,0,128.0,0,9938.0,0,72.0,0,7.0,0
20190425,176.0,0,81.0,0,127.0,0,31.0,0,0.0,0,0.0,0,143.0,0,9987.0,0,70.0,0,5.0,0
20190426,133.0,0,56.0,0,116.0,0,49.0,0,0.0,0,8.0,0,173.0,0,10090.0,0,77.0,0,5.0,0
20190427,148.0,0,72.0,0,102.0,0,12.0,0,0.0,0,0.0,0,107.0,0,10099.0,0,63.0,0,7.0,0
20190428,161.0,0,71.0,0,109.0,0,11.0,0,0.0,0,0.0,0,106.0,0,10201.0,0,63.0,0,8.0,0
20190429,182.0,0,54.0,0,108.0,0,27.0,0,0.0,0,0.0,0,139.0,0,10259.0,0,72.0,0,7.0,0
20190430,185.0,0,59.0,0,121.0,0,95.0,0,0.0,0,0.0,0,242.0,0,10244.0,0,69.0,0,3.0,0
20190501,167.0,0,65.0,0,125.0,0,38.0,0,0.0,0,0.0,0,161.0,0,10189.0,0,71.0,0,6.0,0
20190502,155.0,0,91.0,0,129.0,0,47.0,0,0.0,0,14.0,0,176.0,0,10141.0,0,75.0,0,6.0,0
20190503,116.0,0,74.0,0,114.0,0,19.0,0,0.0,0,18.0,0,127.0,0,10147.0,0,83.0,0,7.0,0
20190504,127.0,0,52.0,0,84.0,0,95.0,0,0.0,0,2.0,0,247.0,0,10196.0,0,64.0,0,4.0,0
20190505,131.0,0,27.0,0,77.0,0,43.0,0,0.0,0,0.0,0,172.0,0,10258.0,0,59.0,0,5.0,0
20190506,175.0,0,51.0,0,91.0,0,20.0,0,0.0,0,0.0,0,131.0,0,10220.0,0,55.0,0,7.0,0
20190507,157.0,0,62.0,0,118.0,0,69.0,0,0.0,0,74.0,0,214.0,0,10139.0,0,57.0,0,7.0,0
20190508,158.0,0,84.0,0,121.0,0,18.0,0,0.0,0,108.0,0,128.0,0,9957.0,0,86.0,0,7.0,0
20190509,164.0,0,61.0,0,109.0,0,19.0,0,0.0,0,92.0,0,131.0,0,9975.0,0,90.0,0,6.0,0
20190510,168.0,0,47.0,0,106.0,0,49.0,0,0.0,0,0.0,0,186.0,0,10088.0,0,78.0,0,5.0,0
20190511,181.0,0,81.0,0,124.0,0,46.0,0,0.0,0,22.0,0,182.0,0,10199.0,0,73.0,0,6.0,0
20190512,178.0,0,47.0,0,114.0,0,113.0,0,0.0,0,0.0,0,279.0,0,10359.0,0,64.0,0,1.0,0
20190513,188.0,0,52.0,0,115.0,0,137.0,0,0.0,0,0.0,0,310.0,0,10393.0,0,56.0,0,0.0,0
20190514,207.0,0,66.0,0,127.0,0,140.0,0,0.0,0,0.0,0,314.0,0,10338.0,0,54.0,0,0.0,0
20190515,190.0,0,69.0,0,138.0,0,129.0,0,0.0,0,0.0,0,302.0,0,10269.0,0,60.0,0,0.0,0
20190516,148.0,0,74.0,0,132.0,0,117.0,0,0.0,0,0.0,0,288.0,0,10174.0,0,,9,4.0,0
20190517,172.0,0,84.0,0,116.0,0,5.0,0,0.0,0,0.0,0,100.0,0,10091.0,0,79.0,0,7.0,0
20190518,186.0,0,97.0,0,134.0,0,7.0,0,0.0,0,0.0,0,106.0,0,10068.0,0,74.0,0,7.0,0
20190519,204.0,0,82.0,0,134.0,0,3.0,0,0.0,0,0.0,0,94.0,0,10097.0,0,74.0,0,6.0,0
20190520,209.0,0,122.0,0,163.0,0,31.0,0,0.0,0,0.0,0,161.0,0,10127.0,0,66.0,0,6.0,0
20190521,225.0,0,96.0,0,152.0,0,119.0,0,0.0,0,0.0,0,294.0,0,10181.0,0,55.0,0,1.0,0
20190522,247.0,0,104.0,0,164.0,0,94.0,0,0.0,0,0.0,0,262.0,0,10196.0,0,48.0,0,5.0,0
20190523,226.0,0,90.0,0,169.0,0,108.0,0,0.0,0,0.0,0,281.0,0,10163.0,0,50.0,0,4.0,0
20190524,242.0,0,108.0,0,167.0,0,76.0,0,0.0,0,0.0,0,237.0,0,10172.0,0,60.0,0,4.0,0
20190525,212.0,0,139.0,0,191.0,0,45.0,0,0.0,0,0.0,0,189.0,0,10182.0,0,59.0,0,7.0,0
20190526,200.0,0,140.0,0,176.0,0,17.0,0,0.0,0,0.0,0,135.0,0,10135.0,0,72.0,0,7.0,0
20190527,184.0,0,90.0,0,145.0,0,40.0,0,0.0,0,2.0,0,181.0,0,10104.0,0,64.0,0,5.0,0
20190528,192.0,0,91.0,0,138.0,0,47.0,0,0.0,0,0.0,0,193.0,0,10127.0,0,68.0,0,6.0,0
20190529,248.0,0,92.0,0,142.0,0,3.0,0,0.0,0,28.0,0,97.0,0,10186.0,0,83.0,0,7.0,0
20190530,207.0,0,111.0,0,179.0,0,46.0,0,0.0,0,0.0,0,192.0,0,10210.0,0,69.0,0,7.0,0
20190531,276.0,0,143.0,0,175.0,0,23.0,0,0.0,0,0.0,0,149.0,0,10235.0,0,68.0,0,6.0,0
20190601,273.0,0,105.0,0,191.0,0,115.0,0,0.0,0,0.0,0,296.0,0,10192.0,0,61.0,0,3.0,0
20190602,220.0,0,149.0,0,211.0,0,71.0,0,0.0,0,0.0,0,235.0,0,10101.0,0,64.0,0,6.0,0
20190603,175.0,0,106.0,0,163.0,0,68.0,0,0.0,0,0.0,0,231.0,0,10124.0,0,62.0,0,3.0,0
20190604,198.0,0,101.0,0,138.0,0,8.0,0,0.0,0,16.0,0,115.0,0,10060.0,0,80.0,0,7.0,0
20190605,210.0,0,118.0,0,158.0,0,46.0,0,0.0,0,0.0,0,196.0,0,10059.0,0,64.0,0,6.0,0
20190606,193.0,0,87.0,0,148.0,0,119.0,0,0.0,0,14.0,0,303.0,0,10101.0,0,56.0,0,3.0,0
20190607,203.0,0,110.0,0,152.0,0,15.0,0,0.0,0,74.0,0,134.0,0,10024.0,0,78.0,0,7.0,0
20190608,210.0,0,109.0,0,156.0,0,76.0,0,0.0,0,0.0,0,244.0,0,10114.0,0,68.0,0,5.0,0
20190609,148.0,0,86.0,0,148.0,0,64.0,0,0.0,0,32.0,0,226.0,0,10204.0,0,67.0,0,5.0,0
20190610,184.0,0,114.0,0,131.0,0,0.0,0,0.0,0,318.0,0,80.0,0,10146.0,0,90.0,0,8.0,0
20190611,161.0,0,95.0,0,139.0,0,8.0,0,0.0,0,0.0,0,116.0,0,10115.0,0,85.0,0,8.0,0
20190612,161.0,0,110.0,0,136.0,0,17.0,0,0.0,0,172.0,0,140.0,0,10097.0,0,85.0,0,8.0,0
20190613,201.0,0,114.0,0,138.0,0,0.0,0,0.0,0,48.0,0,81.0,0,10058.0,0,90.0,0,8.0,0
20190614,200.0,0,117.0,0,159.0,0,53.0,0,0.0,0,0.0,0,209.0,0,10102.0,0,74.0,0,7.0,0
20190615,214.0,0,115.0,0,158.0,0,37.0,0,0.0,0,8.0,0,181.0,0,10128.0,0,77.0,0,7.0,0
20190616,227.0,0,84.0,0,149.0,0,47.0,0,0.0,0,12.0,0,199.0,0,10166.0,0,76.0,0,6.0,0
20190617,197.0,0,113.0,0,170.0,0,93.0,0,0.0,0,0.0,0,270.0,0,10175.0,0,64.0,0,4.0,0
20190618,195.0,0,110.0,0,153.0,0,24.0,0,0.0,0,22.0,0,156.0,0,10139.0,0,80.0,0,7.0,0
20190619,205.0,0,141.0,0,168.0,0,1.0,0,0.0,0,74.0,0,89.0,0,10080.0,0,85.0,0,8.0,0
20190620,224.0,0,123.0,0,164.0,0,65.0,0,0.0,0,0.0,0,229.0,0,10126.0,0,69.0,0,6.0,0
20190621,238.0,0,88.0,0,156.0,0,98.0,0,0.0,0,0.0,0,277.0,0,10194.0,0,63.0,0,3.0,0
20190622,249.0,0,97.0,0,168.0,0,119.0,0,0.0,0,0.0,0,38.0,0,10209.0,0,60.0,0,1.0,0
20190623,245.0,0,125.0,0,187.0,0,10.0,0,0.0,0,0.0,0,122.0,0,10168.0,0,70.0,0,6.0,0
20190624,239.0,0,172.0,0,209.0,0,17.0,0,0.0,0,28.0,0,140.0,0,10156.0,0,75.0,0,7.0,0
20190625,222.0,0,178.0,0,209.0,0,10.0,0,0.0,0,0.0,0,122.0,0,10189.0,0,85.0,0,8.0,0
20190626,246.0,0,154.0,0,188.0,0,35.0,0,0.0,0,0.0,0,178.0,0,10272.0,0,80.0,0,8.0,0
20190627,247.0,0,130.0,0,188.0,0,133.0,0,0.0,0,0.0,0,40.0,0,10287.0,0,66.0,0,2.0,0
20190628,340.0,0,134.0,0,191.0,0,127.0,0,0.0,0,0.0,0,39.0,0,10242.0,0,68.0,0,2.0,0
20190629,251.0,0,146.0,0,243.0,0,136.0,0,0.0,0,0.0,0,39.0,0,10150.0,0,60.0,0,1.0,0
20190630,225.0,0,146.0,0,199.0,0,89.0,0,0.0,0,0.0,0,263.0,0,10161.0,0,64.0,0,3.0,0
20190701,232.0,0,133.0,0,179.0,0,74.0,0,0.0,0,0.0,0,241.0,0,10204.0,0,62.0,0,3.0,0
20190702,244.0,0,108.0,0,170.0,0,96.0,0,0.0,0,0.0,0,273.0,0,10250.0,0,58.0,0,3.0,0
20190703,267.0,0,129.0,0,186.0,0,109.0,0,0.0,0,0.0,0,290.0,0,10265.0,0,,9,3.0,0
20190704,276.0,0,120.0,0,194.0,0,141.0,0,0.0,0,0.0,0,36.0,0,10246.0,0,52.0,0,1.0,0
20190705,236.0,0,157.0,0,216.0,0,85.0,0,0.0,0,0.0,0,256.0,0,10185.0,0,53.0,0,6.0,0
20190706,215.0,0,146.0,0,191.0,0,47.0,0,0.0,0,46.0,0,197.0,0,10137.0,0,64.0,0,5.0,0
20190707,239.0,0,141.0,0,178.0,0,30.0,0,0.0,0,20.0,0,166.0,0,10167.0,0,79.0,0,7.0,0
20190708,258.0,0,125.0,0,182.0,0,48.0,0,0.0,0,0.0,0,198.0,0,10207.0,0,58.0,0,7.0,0
20190709,267.0,0,153.0,0,206.0,0,18.0,0,0.0,0,0.0,0,140.0,0,10209.0,0,59.0,0,8.0,0
20190710,273.0,0,167.0,0,217.0,0,31.0,0,0.0,0,0.0,0,167.0,0,10180.0,0,60.0,0,7.0,0
20190711,255.0,0,163.0,0,218.0,0,79.0,0,0.0,0,0.0,0,245.0,0,10129.0,0,57.0,0,7.0,0
20190712,237.0,0,171.0,0,213.0,0,92.0,0,0.0,0,0.0,0,263.0,0,10151.0,0,60.0,0,5.0,0
20190713,219.0,0,145.0,0,191.0,0,50.0,0,0.0,0,6.0,0,200.0,0,10216.0,0,64.0,0,4.0,0
20190714,229.0,0,141.0,0,180.0,0,25.0,0,0.0,0,0.0,0,153.0,0,10232.0,0,71.0,0,5.0,0
20190715,273.0,0,118.0,0,174.0,0,61.0,0,0.0,0,0.0,0,217.0,0,10226.0,0,64.0,0,4.0,0
20190716,264.0,0,117.0,0,195.0,0,131.0,0,0.0,0,0.0,0,36.0,0,10191.0,0,58.0,0,0.0,0
20190717,248.0,0,135.0,0,199.0,0,66.0,0,0.0,0,30.0,0,223.0,0,10141.0,0,59.0,0,5.0,0
20190718,199.0,1,156.0,0,202.0,1,25.0,0,0.0,0,0.0,0,152.0,0,10105.0,0,69.0,0,6.0,0
20190719,256.0,0,127.0,0,163.0,0,0.0,0,0.0,0,174.0,0,77.0,0,10112.0,0,84.0,0,7.0,0
20190720,246.0,0,154.0,0,205.0,0,69.0,0,0.0,0,0.0,0,226.0,0,10089.0,0,73.0,0,5.0,0
20190721,279.0,0,130.0,0,188.0,0,57.0,0,0.0,0,0.0,0,207.0,0,10202.0,0,68.0,0,3.0,0
20190722,336.0,0,164.0,0,221.0,0,71.0,0,0.0,0,0.0,0,228.0,0,10217.0,0,72.0,0,5.0,0
20190723,328.0,0,157.0,0,246.0,0,132.0,0,0.0,0,8.0,0,307.0,0,10173.0,0,60.0,0,0.0,0
20190724,379.0,0,200.0,0,264.0,0,122.0,0,0.0,0,0.0,0,294.0,0,10121.0,0,57.0,0,2.0,0
20190725,257.0,1,197.0,0,288.0,1,95.0,0,0.0,0,38.0,0,259.0,0,10102.0,0,48.0,0,2.0,0
20190726,203.0,1,187.0,0,222.0,1,7.0,0,0.0,0,144.0,0,105.0,0,10105.0,0,70.0,0,8.0,0
20190727,243.0,0,161.0,0,182.0,0,0.0,0,0.0,0,4.0,0,74.0,0,10071.0,0,89.0,0,8.0,0
20190728,262.0,0,155.0,0,199.0,0,13.0,0,0.0,0,0.0,0,120.0,0,10060.0,0,67.0,0,6.0,0
20190729,199.0,0,132.0,0,197.0,0,114.0,0,0.0,0,0.0,0,280.0,0,10088.0,0,59.0,0,4.0,0
20190730,249.0,0,170.0,0,184.0,0,15.0,0,0.0,0,38.0,0,124.0,0,10051.0,0,80.0,0,6.0,0
20190731,260.0,0,163.0,0,206.0,0,42.0,0,0.0,0,0.0,0,176.0,0,10123.0,0,62.0,0,7.0,0
20190801,258.0,0,146.0,0,203.0,0,57.0,0,0.0,0,0.0,0,199.0,0,10171.0,0,66.0,0,6.0,0
